16133,-0.150478,0.148566,0.961576
16172,-0.022647,0.153689,1.081773
16211,-0.096125,0.172131,0.949754
16251,-0.146452,0.203893,0.960591
16290,-0.017614,0.213115,1.046306
16330,0.002516,0.176229,1.059113
16368,-0.043785,0.132172,1.084729
16408,-0.028686,0.172131,1.094581
16447,0.092099,0.175205,1.069951
16486,0.014595,0.093238,1.188178
16525,0.054857,0.077869,1.084729
16563,0.02768,0.033812,1.176355
16602,0.063915,0.043033,1.106404
16640,0.054857,0.029713,1.082758
16678,0.078007,0.040984,1.040394
16717,0.097131,-0.001025,1.079803
16756,0.045798,-0.018443,1.049261
16796,0.042778,-0.030738,0.991133
16835,0.047811,-0.047131,0.987192
16875,0.043784,-0.031762,0.938916
16914,0.025667,-0.016393,0.951724
16954,0.052843,0.008197,0.968473
16993,0.031706,0.019467,0.988178
17031,0.039758,0.048156,0.957635
17070,0.052843,0.059426,0.986207
17107,0.049824,0.074795,0.972414
17146,0.064922,0.071721,0.996059
17185,0.05687,0.069672,1.003941
17223,0.030699,0.063525,1
17262,0.037745,0.066598,1.053202
17300,0.05385,0.067623,0.986207
17339,0.063915,0.065574,0.992118
17377,0.068948,0.067623,0.983251
17416,0.054857,0.057377,0.990148
17455,0.069955,0.057377,1
17492,0.060896,0.0625,0.994089
17531,0.042778,0.060451,0.998029
17569,0.040765,0.0625,1.006897
17608,0.059889,0.082992,1.02266
17646,0.034726,0.103484,1.016749
17685,0.011575,0.135246,1.041379
17724,0.028686,0.175205,1.048276
17762,0.013588,0.20082,1.042365
17801,-0.021641,0.172131,1.024631
17840,-0.081027,0.098361,1.049261
17880,-0.130347,-0.003074,1.167488
17921,-0.095118,0.070697,0.972414
17959,-0.036739,0.051229,0.988178
17999,-0.061902,0.01332,0.990148
18038,-0.035732,-0.030738,0.938916
18079,-0.028686,-0.101434,0.95665
18120,-0.0307,-0.133197,0.934975
18160,0.018621,-0.164959,0.95665
18200,0.035732,-0.127049,0.885714
18239,0.147458,-0.091188,0.896552
18279,0.116256,-0.081967,0.935961
18319,0.100151,-0.047131,0.988178
18358,0.141419,0.007172,1.061084
18397,0.210871,0.058402,1.047291
18435,0.223956,0.13832,0.931035
18473,0.234021,0.103484,0.985222
18511,0.208858,0.071721,1.056158
18550,0.218923,0.131148,0.982266
18589,0.096125,0.221311,0.785222
18627,0.105184,0.238729,0.942857
18666,0.081027,0.256148,0.897537
18704,-0.002516,0.255123,0.929064
18744,0.051837,0.268443,1.077832
18783,0.137393,0.322746,0.936946
18821,0.077,0.202869,1.069951
18860,0.012582,0.194672,1.009852
18897,0.046804,0.199795,0.996059
18936,0.136387,0.179303,1.009852
18974,0.023654,0.126025,1.091626
19013,0.064922,0.118852,1.035468
19052,-0.102164,-0.006148,1.153694
19092,-0.119275,0.050205,1.065025
19132,-0.085053,-0.042008,1.125123
19172,-0.107197,-0.026639,1.107389
19213,-0.05083,-0.038934,1.059113
19254,-0.117262,-0.077869,0.955665
19294,-0.118269,-0.143443,1.049261
19335,-0.143432,-0.144467,1
19375,-0.125315,-0.152664,1.035468
19416,0.045798,-0.089139,1.164532
19456,-0.143432,-0.058402,0.661084
19495,-0.017614,-0.065574,0.927094
19536,-0.05687,-0.055328,0.927094
19576,-0.040765,-0.07582,1.011823
19617,0.014595,-0.026639,1.000985
19657,0.041772,-0.027664,0.97734
19696,0.10921,-0.033811,0.981281
19736,0.08002,-0.079918,1.004926
19775,0.149472,-0.040984,0.971428
19815,0.173629,-0.01332,1.08867
19855,0.21993,0.068648,0.889655
19893,0.062909,0.029713,0.989163
19932,0.122295,0.039959,1.033498
19970,0.165576,0.126025,0.922167
20008,0.129341,0.118852,0.959606
20047,0.096125,0.125,0.937931
20085,0.139406,0.135246,0.97931
20124,0.130347,0.17418,0.960591
20162,0.08002,0.186475,1.030542
20201,0.081027,0.307377,0.819704
20239,0.122295,0.241803,0.97931
20278,0.124308,0.184426,1.002956
20317,0.022647,0.042008,1.119212
20355,-0.104177,0.016393,1.051232
20395,0.019628,0.069672,1.053202
20432,-0.077,0.044057,1.133005
20472,-0.016608,0.090164,1.10936
20512,0.033719,0.135246,1.093596
20550,-0.069955,0.079918,1.087685
20590,-0.118269,0.022541,1.093596
20629,-0.16457,-0.008197,1.074877
20670,-0.15853,-0.050205,1.026601
20711,-0.143432,-0.092213,1.040394
20751,-0.131354,-0.0625,1.024631
20792,-0.103171,-0.044057,0.953695
20832,-0.045798,-0.071721,0.998029
20873,-0.084046,-0.092213,0.993103
20914,-0.034726,-0.088115,1.005911
20954,-0.02466,-0.103484,1.040394
20995,-0.00151,-0.065574,0.918227
21035,0.039758,-0.063525,0.982266
21074,0.049824,-0.052254,0.955665
21114,0.055863,-0.039959,0.931035
21153,0.054857,-0.008197,0.968473
21193,0.082033,0.020492,1.028571
21231,0.096125,0.038934,1.050246
21270,0.069955,0.053279,0.953695
21309,0.141419,0.102459,1.012808
21347,0.129341,0.17418,0.963547
21386,0.016608,0.153689,0.95665
21424,-0.028686,0.194672,0.916256
21464,0.038752,0.164959,0.984236
21501,0.015601,0.121926,0.97537
21540,0.00151,0.082992,0.965517
21579,-0.028686,0.086066,0.923153
21618,0.022647,0.054303,1.04532
21657,-0.000503,0.058402,1.007882
21696,0.015601,0.071721,0.986207
21735,0.00151,0.055328,1.02069
21773,0.011575,0.059426,1.009852
21812,-0.004529,0.058402,0.953695
21852,-0.000503,0.050205,0.949754
21891,0.014595,0.018443,1.015763
21929,0.00151,0.012295,0.97931
21967,-0.007549,0.010246,0.980296
22007,0.006543,0.012295,1.040394
22046,0.014595,0.043033,1
22084,-0.002516,0.053279,1.003941
22124,-0.010569,0.047131,0.996059
22163,-0.010569,0.032787,1.02069
